id,order,x,y,z
5193,1,-2670359.9270344432,-4469684.2210117495,3671579.463060095
5193,2,-2670360.3185032182,-4469684.0508406395,3671579.316887211
5194,0,-2670359.9270344432,-4469684.2210117495,3671579.463060095
5194,1,-2670360.217345163,-4469683.7649348155,3671579.6838905164
5194,2,-2670360.3185032182,-4469684.0508406395,3671579.316887211
5195,0,-2670361.4363163807,-4469683.568889178,3671579.057474987
5195,1,-2670360.718990786,-4469684.334418002,3671578.598216287
5195,2,-2670360.3185032182,-4469684.0508406395,3671579.316887211
5196,0,-2670361.0008794754,-4469683.452265487,3671579.616781252
5196,1,-2670361.4363163807,-4469683.568889178,3671579.057474987
5196,2,-2670360.3185032182,-4469684.0508406395,3671579.316887211
5197,0,-2670360.217345163,-4469683.7649348155,3671579.6838905164
5197,1,-2670361.0008794754,-4469683.452265487,3671579.616781252
5197,2,-2670360.3185032182,-4469684.0508406395,3671579.316887211
5198,0,-2670357.838512224,-4469694.3037651405,3671568.6065242817
5198,1,-2670358.592144446,-4469694.0351247955,3671568.4559520124
5198,2,-2670359.0620674915,-4469694.607450947,3671567.2861031634
5199,0,-2670357.3753705015,-4469695.115955908,3671568.0281025483
5199,1,-2670357.838512224,-4469694.3037651405,3671568.6065242817
5199,2,-2670359.0620674915,-4469694.607450947,3671567.2861031634
5200,0,-2670358.592144446,-4469694.0351247955,3671568.4559520124
5200,1,-2670358.878872559,-4469693.997281864,3671568.225437708
5200,2,-2670359.0620674915,-4469694.607450947,3671567.2861031634
5201,0,-2670358.878872559,-4469693.997281864,3671568.225437708
5201,1,-2670359.187263242,-4469694.400437032,3671567.5669095744
5201,2,-2670359.0620674915,-4469694.607450947,3671567.2861031634
5202,0,-2670358.7105471883,-4469695.1894843485,3671566.957180785
5202,1,-2670357.3753705015,-4469695.115955908,3671568.0281025483
5202,2,-2670359.0620674915,-4469694.607450947,3671567.2861031634
5203,0,-2670359.4857677324,-4469695.044720873,3671566.606656795
5203,1,-2670358.7105471883,-4469695.1894843485,3671566.957180785
5203,2,-2670359.0620674915,-4469694.607450947,3671567.2861031634
5204,0,-2670359.187263242,-4469694.400437032,3671567.5669095744
5204,1,-2670360.3179651843,-4469694.099008665,3671566.941678285
5204,2,-2670359.0620674915,-4469694.607450947,3671567.2861031634
5205,0,-2670360.3179651843,-4469694.099008665,3671566.941678285
5205,1,-2670359.4857677324,-4469695.044720873,3671566.606656795
5205,2,-2670359.0620674915,-4469694.607450947,3671567.2861031634
5206,0,-2670328.6592280087,-4469701.766884229,3671592.0838834946
5206,1,-2670329.2050615367,-4469701.242280145,3671592.6693976806
5206,2,-2670329.4471508637,-4469701.623889084,3671591.7393276785
5207,0,-2670329.183247343,-4469701.783030702,3671591.633909066
5207,1,-2670328.6592280087,-4469701.766884229,3671592.0838834946
5207,2,-2670329.4471508637,-4469701.623889084,3671591.7393276785
5208,0,-2670329.2050615367,-4469701.242280145,3671592.6693976806
5208,1,-2670330.704402253,-4469701.063036808,3671591.4745914787
5208,2,-2670329.4471508637,-4469701.623889084,3671591.7393276785
5209,0,-2670330.704402253,-4469701.063036808,3671591.4745914787
5209,1,-2670329.8660384626,-4469701.828495363,3671591.189241251
5209,2,-2670329.4471508637,-4469701.623889084,3671591.7393276785
5210,0,-2670329.8660384626,-4469701.828495363,3671591.189241251
5210,1,-2670329.183247343,-4469701.783030702,3671591.633909066
5210,2,-2670329.4471508637,-4469701.623889084,3671591.7393276785
5211,0,-2670348.8425208,-4469706.926194572,3671560.8099015006
5211,1,-2670350.062962953,-4469705.885895183,3671560.5641734144
5211,2,-2670349.884606595,-4469707.013339369,3671560.1243176605
5212,0,-2670350.062962953,-4469705.885895183,3671560.5641734144
5212,1,-2670351.026267319,-4469706.424664489,3671560.080391634
5212,2,-2670349.884606595,-4469707.013339369,3671560.1243176605
5213,0,-2670351.317749737,-4469706.772365121,3671559.7257210133
5213,1,-2670349.980595919,-4469707.727923323,3671559.6918154736
5213,2,-2670349.884606595,-4469707.013339369,3671560.1243176605
5214,0,-2670351.026267319,-4469706.424664489,3671560.080391634
5214,1,-2670351.317749737,-4469706.772365121,3671559.7257210133
5214,2,-2670349.884606595,-4469707.013339369,3671560.1243176605
5215,0,-2670331.6660873187,-4469699.548778744,3671592.4899634914
5215,1,-2670331.1571734548,-4469698.965862622,3671593.528026016
5215,2,-2670332.2529589063,-4469698.799217046,3671592.9205259588
5216,0,-2670331.1571734548,-4469698.965862622,3671593.528026016
5216,1,-2670332.2659984515,-4469698.56294396,3671593.214098442
5216,2,-2670332.2529589063,-4469698.799217046,3671592.9205259588
5217,0,-2670332.0040894435,-4469699.444203355,3671592.3376540523
5217,1,-2670331.6660873187,-4469699.548778744,3671592.4899634914
5217,2,-2670332.2529589063,-4469698.799217046,3671592.9205259588
5218,0,-2670332.7658222816,-4469699.258638036,3671591.994398
5218,1,-2670332.0040894435,-4469699.444203355,3671592.3376540523
5218,2,-2670332.2529589063,-4469698.799217046,3671592.9205259588
5219,0,-2670333.400594222,-4469698.290902764,3671592.706008164
5219,1,-2670332.7658222816,-4469699.258638036,3671591.994398
5219,2,-2670332.2529589063,-4469698.799217046,3671592.9205259588
5220,0,-2670332.2659984515,-4469698.56294396,3671593.214098442
5220,1,-2670333.400594222,-4469698.290902764,3671592.706008164
5220,2,-2670332.2529589063,-4469698.799217046,3671592.9205259588
5221,0,-2670319.747526617,-4469711.571213986,3671575.955970474
5221,1,-2670320.443649832,-4469711.358024079,3671575.6935273036
5221,2,-2670319.942798558,-4469712.108785362,3671575.1129775112
5222,0,-2670319.396329349,-4469713.379891326,3671574.0397970495
5222,1,-2670318.711723023,-4469712.728292898,3671575.287865763
5222,2,-2670319.942798558,-4469712.108785362,3671575.1129775112
5223,0,-2670318.711723023,-4469712.728292898,3671575.287865763
5223,1,-2670318.930127715,-4469712.386183457,3671575.56104285
5223,2,-2670319.942798558,-4469712.108785362,3671575.1129775112
5224,0,-2670318.930127715,-4469712.386183457,3671575.56104285
5224,1,-2670319.747526617,-4469711.571213986,3671575.955970474
5224,2,-2670319.942798558,-4469712.108785362,3671575.1129775112
5225,0,-2670320.443649832,-4469711.358024079,3671575.6935273036
5225,1,-2670320.9742870433,-4469711.664107677,3671575.026358454
5225,2,-2670319.942798558,-4469712.108785362,3671575.1129775112
5226,0,-2670320.9742870433,-4469711.664107677,3671575.026358454
5226,1,-2670320.767400291,-4469712.025073832,3671574.756607249
5226,2,-2670319.942798558,-4469712.108785362,3671575.1129775112
5227,0,-2670324.5739520015,-4469705.849015045,3671579.4920979575
5227,1,-2670324.4150754325,-4469705.137191,3671580.2085540746
5227,2,-2670325.5457775625,-4469705.738736528,3671580.305312411
5228,0,-2670324.4150754325,-4469705.137191,3671580.2085540746
5228,1,-2670324.7652697833,-4469704.821654579,3671580.00886355
5228,2,-2670325.5457775625,-4469705.738736528,3671580.305312411
5229,0,-2670324.7652697833,-4469704.821654579,3671580.00886355
5229,1,-2670325.8762861458,-4469705.7300660815,3671580.526154656
5229,2,-2670325.5457775625,-4469705.738736528,3671580.305312411
5230,0,-2670325.4014198286,-4469705.625150955,3671579.3722415203
5230,1,-2670324.5739520015,-4469705.849015045,3671579.4920979575
5230,2,-2670325.5457775625,-4469705.738736528,3671580.305312411
5231,0,-2670325.8762861458,-4469705.7300660815,3671580.526154656
5231,1,-2670325.4014198286,-4469705.625150955,3671579.3722415203
5231,2,-2670325.5457775625,-4469705.738736528,3671580.305312411
5232,0,-2670316.8636813564,-4469705.438438866,3671585.9050499313
5232,1,-2670317.3091148552,-4469704.459316988,3671586.352628253
5232,2,-2670318.0546095045,-4469705.525605009,3671584.835503427
5233,0,-2670317.3091148552,-4469704.459316988,3671586.352628253
5233,1,-2670318.54717518,-4469704.503351471,3671585.1284309295
5233,2,-2670318.0546095045,-4469705.525605009,3671584.835503427
5234,0,-2670318.2206963617,-4469705.907989875,3671583.631174734
5234,1,-2670318.520130078,-4469706.847320113,3671584.5765460543
5234,2,-2670318.0546095045,-4469705.525605009,3671584.835503427
5235,0,-2670318.54717518,-4469704.503351471,3671585.1284309295
5235,1,-2670319.157800418,-4469704.962022605,3671583.994369169
5235,2,-2670318.0546095045,-4469705.525605009,3671584.835503427
5236,0,-2670319.157800418,-4469704.962022605,3671583.994369169
5236,1,-2670318.2206963617,-4469705.907989875,3671583.631174734
5236,2,-2670318.0546095045,-4469705.525605009,3671584.835503427
5237,0,-2670318.520130078,-4469706.847320113,3671584.5765460543
5237,1,-2670317.693738406,-4469706.3715857435,3671585.420703772
5237,2,-2670318.0546095045,-4469705.525605009,3671584.835503427
5238,0,-2670317.693738406,-4469706.3715857435,3671585.420703772
5238,1,-2670316.8636813564,-4469705.438438866,3671585.9050499313
5238,2,-2670318.0546095045,-4469705.525605009,3671584.835503427
5239,0,-2670328.7329386408,-4469718.92429699,3671561.53911421
5239,1,-2670325.6416260814,-4469718.574765237,3671563.2625196655
5239,2,-2670327.7342851977,-4469718.457305972,3671561.892530092
5240,0,-2670325.6416260814,-4469718.574765237,3671563.2625196655
5240,1,-2670326.629252395,-4469718.0397123555,3671563.178677028
5240,2,-2670327.7342851977,-4469718.457305972,3671561.892530092
5241,0,-2670326.629252395,-4469718.0397123555,3671563.178677028
5241,1,-2670327.5446993136,-4469717.855086808,3671562.809596811
5241,2,-2670327.7342851977,-4469718.457305972,3671561.892530092
5242,0,-2670328.669167968,-4469717.463511921,3671562.6434040535
5242,1,-2670328.882353739,-4469717.844599091,3671561.959422176
5242,2,-2670327.7342851977,-4469718.457305972,3671561.892530092
5243,0,-2670327.5446993136,-4469717.855086808,3671562.809596811
5243,1,-2670328.669167968,-4469717.463511921,3671562.6434040535
5243,2,-2670327.7342851977,-4469718.457305972,3671561.892530092
5244,0,-2670328.8888079105,-4469718.488553195,3671561.4869923955
5244,1,-2670328.7329386408,-4469718.92429699,3671561.53911421
5244,2,-2670327.7342851977,-4469718.457305972,3671561.892530092
5245,0,-2670328.8682155563,-4469718.080300789,3671561.7018818515
5245,1,-2670328.8888079105,-4469718.488553195,3671561.4869923955
5245,2,-2670327.7342851977,-4469718.457305972,3671561.892530092
5246,0,-2670328.882353739,-4469717.844599091,3671561.959422176
5246,1,-2670328.8682155563,-4469718.080300789,3671561.7018818515
5246,2,-2670327.7342851977,-4469718.457305972,3671561.892530092
5247,0,-2670321.7177252225,-4469687.49954751,3671603.0370403375
5247,1,-2670320.8704871093,-4469688.126804819,3671603.0461533247
5247,2,-2670321.26167831,-4469687.476842305,3671603.4112805426
5248,0,-2670317.170804197,-4469701.688283075,3671589.578925605
5248,1,-2670317.3991574296,-4469701.835813819,3671589.166425987
5248,2,-2670316.983665331,-4469701.917862394,3671589.557443011
5249,0,-2670317.3991574296,-4469701.835813819,3671589.166425987
5249,1,-2670316.8361402685,-4469702.629950998,3671588.9065762735
5249,2,-2670316.983665331,-4469701.917862394,3671589.557443011
5250,0,-2670316.8361402685,-4469702.629950998,3671588.9065762735
5250,1,-2670316.5749684046,-4469702.813050527,3671589.9449395915
5250,2,-2670316.983665331,-4469701.917862394,3671589.557443011
5251,0,-2670316.5749684046,-4469702.813050527,3671589.9449395915
5251,1,-2670316.7285168804,-4469702.363226824,3671590.1533758994
5251,2,-2670316.983665331,-4469701.917862394,3671589.557443011
5252,0,-2670316.911665728,-4469701.333232659,3671590.4200954298
5252,1,-2670317.170804197,-4469701.688283075,3671589.578925605
5252,2,-2670316.983665331,-4469701.917862394,3671589.557443011
5253,0,-2670316.7285168804,-4469702.363226824,3671590.1533758994
5253,1,-2670316.911665728,-4469701.333232659,3671590.4200954298
5253,2,-2670316.983665331,-4469701.917862394,3671589.557443011
5254,0,-2670322.202707695,-4469709.652570005,3671576.7440496823
5254,1,-2670321.957883662,-4469709.256664454,3671577.382429601
5254,2,-2670323.4271460613,-4469708.847738353,3671577.0571964537
5255,0,-2670323.1418140098,-4469709.580021347,3671576.291446164
5255,1,-2670322.202707695,-4469709.652570005,3671576.7440496823
5255,2,-2670323.4271460613,-4469708.847738353,3671577.0571964537
5256,0,-2670324.0525451573,-4469708.166470477,3671577.6537475535
5256,1,-2670324.5542515884,-4469708.58307651,3671576.562871166
5256,2,-2670323.4271460613,-4469708.847738353,3671577.0571964537
5257,0,-2670324.5542515884,-4469708.58307651,3671576.562871166
5257,1,-2670323.1418140098,-4469709.580021347,3671576.291446164
5257,2,-2670323.4271460613,-4469708.847738353,3671577.0571964537
5258,0,-2670321.957883662,-4469709.256664454,3671577.382429601
5258,1,-2670323.239377535,-4469708.286700372,3671577.9749713074
5258,2,-2670323.4271460613,-4469708.847738353,3671577.0571964537
5259,0,-2670323.239377535,-4469708.286700372,3671577.9749713074
5259,1,-2670324.0525451573,-4469708.166470477,3671577.6537475535
5259,2,-2670323.4271460613,-4469708.847738353,3671577.0571964537
5260,0,-2670331.0234728525,-4469685.696425325,3671598.424683275
5260,1,-2670330.9007856967,-4469685.619850823,3671598.675029566
5260,2,-2670331.9997614934,-4469685.091102284,3671598.503104054
5261,0,-2670332.2166665695,-4469685.21820332,3671598.037204993
5261,1,-2670331.0234728525,-4469685.696425325,3671598.424683275
5261,2,-2670331.9997614934,-4469685.091102284,3671598.503104054
5262,0,-2670330.9007856967,-4469685.619850823,3671598.675029566
5262,1,-2670330.3848376586,-4469685.153998732,3671599.5593334767
5262,2,-2670331.9997614934,-4469685.091102284,3671598.503104054
5263,0,-2670330.3848376586,-4469685.153998732,3671599.5593334767
5263,1,-2670333.147357937,-4469684.949747722,3671597.844860458
5263,2,-2670331.9997614934,-4469685.091102284,3671598.503104054
5264,0,-2670333.147357937,-4469684.949747722,3671597.844860458
5264,1,-2670332.2166665695,-4469685.21820332,3671598.037204993
5264,2,-2670331.9997614934,-4469685.091102284,3671598.503104054
5265,0,-2670308.060684885,-4469706.425782753,3671590.7778419037
5265,1,-2670308.1070761066,-4469707.011603302,3671590.0531796403
5265,2,-2670306.9382190425,-4469707.204688556,3671590.439640436
5266,0,-2670306.703212461,-4469707.452873258,3671590.447519214
5266,1,-2670307.3829095718,-4469705.892006424,3671591.7921096343
5266,2,-2670306.9382190425,-4469707.204688556,3671590.439640436
5267,0,-2670307.3829095718,-4469705.892006424,3671591.7921096343
5267,1,-2670307.6176826376,-4469705.999413415,3671591.57897149
5267,2,-2670306.9382190425,-4469707.204688556,3671590.439640436
5268,0,-2670307.6176826376,-4469705.999413415,3671591.57897149
5268,1,-2670308.060684885,-4469706.425782753,3671590.7778419037
5268,2,-2670306.9382190425,-4469707.204688556,3671590.439640436
5269,0,-2670307.0183540615,-4469707.991518184,3671589.516623213
5269,1,-2670306.703212461,-4469707.452873258,3671590.447519214
5269,2,-2670306.9382190425,-4469707.204688556,3671590.439640436
5270,0,-2670315.866592067,-4469715.931705812,3671573.6424968555
5270,1,-2670316.7687444505,-4469715.717642975,3671573.0422162325
5270,2,-2670316.4926892957,-4469716.118346127,3671572.757112109
5271,0,-2670316.7687444505,-4469715.717642975,3671573.0422162325
5271,1,-2670317.301585916,-4469716.176169297,3671572.2582098027
5271,2,-2670316.4926892957,-4469716.118346127,3671572.757112109
5272,0,-2670317.301585916,-4469716.176169297,3671572.2582098027
5272,1,-2670317.192811015,-4469716.449652523,3671572.023360122
5272,2,-2670316.4926892957,-4469716.118346127,3671572.757112109
5273,0,-2670340.278426985,-4469703.690201291,3671569.9436502075
5273,1,-2670342.838784778,-4469708.06645708,3671573.90970506
5273,2,-2670341.7711135745,-4469705.068791609,3671571.0850043814
5274,0,-2670342.838784778,-4469708.06645708,3671573.90970506
5274,1,-2670343.4261666005,-4469707.92718239,3671573.722820727
5274,2,-2670341.7711135745,-4469705.068791609,3671571.0850043814
5275,0,-2670340.278426985,-4469703.690201291,3671569.9436502075
5275,1,-2670340.385425548,-4469703.327270968,3671570.443428143
5275,2,-2670341.7711135745,-4469705.068791609,3671571.0850043814
5276,0,-2670340.385425548,-4469703.327270968,3671570.443428143
5276,1,-2670343.849871056,-4469707.313415911,3671574.158892406
5276,2,-2670341.7711135745,-4469705.068791609,3671571.0850043814
5277,0,-2670343.4261666005,-4469707.92718239,3671573.722820727
5277,1,-2670341.198812307,-4469703.751180808,3671569.2567170863
5277,2,-2670341.7711135745,-4469705.068791609,3671571.0850043814
5278,0,-2670343.849871056,-4469707.313415911,3671574.158892406
5278,1,-2670341.198812307,-4469703.751180808,3671569.2567170863
5278,2,-2670341.7711135745,-4469705.068791609,3671571.0850043814
5279,0,-2670330.7298170677,-4469704.021659323,3671576.6148425885
5279,1,-2670330.2894862457,-4469703.522638416,3671577.3982507354
5279,2,-2670330.9618005753,-4469703.5353013985,3671577.0526435603
5280,0,-2670331.875222333,-4469703.71177302,3671576.161981403
5280,1,-2670330.7298170677,-4469704.021659323,3671576.6148425885
5280,2,-2670330.9618005753,-4469703.5353013985,3671577.0526435603
5281,0,-2670334.781540721,-4469706.851242692,3671581.131828553
5281,1,-2670331.875222333,-4469703.71177302,3671576.161981403
5281,2,-2670330.9618005753,-4469703.5353013985,3671577.0526435603
5282,0,-2670330.2894862457,-4469703.522638416,3671577.3982507354
5282,1,-2670333.814146715,-4469706.84633387,3671581.7849183544
